lim_idx	lim_name	lim_type	sl1344_idx	sl1344_name	sl1344_locus_tag	match_type
2853	selO	mrna	1269	selO	SL1344_RS06685	exact_lower
2854	rflP	mrna	-1			none
2855	nlpC	mrna	-1			none
2856	btuD	mrna	1266	btuD	SL1344_RS06670	exact_lower
2857	btuE	mrna	-1			none
2858	btuC	mrna	1264	btuC	SL1344_RS06660	exact_lower
2859	ihfA	mrna	1263	ihfA	SL1344_RS06655	exact_lower
2860	pheT	mrna	1262	pheT	SL1344_RS06650	exact_lower
2861	pheS	mrna	1261	pheS	SL1344_RS06645	exact_lower
2862	pheM	mrna	1260	pheM	SL1344_RS27020	exact_lower
2863	rplT	mrna	1259	rplT	SL1344_RS06640	exact_lower
2864	rpmI	mrna	1258	rpmI	SL1344_RS06635	exact_lower
2865	infC	mrna	1257	infC	SL1344_RS06630	exact_lower
2866	thrS	mrna	1256	thrS	SL1344_RS06625	exact_lower
2867	ydiY	mrna	-1			none
2868	yniB	mrna	-1			none
2869	ydjO	mrna	-1			none
2870	cedA	mrna	1242	cedA	SL1344_RS06555	exact_lower
2871	chbG	mrna	1240	chbG	SL1344_RS06545	exact_lower
2872	chbF	mrna	-1			none
2873	chbR	mrna	1238	chbR	SL1344_RS06535	exact_lower
2874	chbA	mrna	1237	chbA	SL1344_RS06530	exact_lower
2875	chbC	mrna	1236	chbC	SL1344_RS06525	exact_lower
2876	chbB	mrna	1235	chbB	SL1344_RS06520	exact_lower
2877	osmE	mrna	1234	osmE	SL1344_RS06515	exact_lower
2878	ves	mrna	-1			none
2879	spy	mrna	1231	spy	SL1344_RS06500	exact_lower
2880	astE	mrna	1230	astE	SL1344_RS06495	exact_lower
2881	astB	mrna	1229	astB	SL1344_RS06490	exact_lower
2882	astD	mrna	1228	astD	SL1344_RS06485	exact_lower
2883	astA	mrna	1227	astA	SL1344_RS06480	exact_lower
2884	astC	mrna	-1			none
2885	ynjF	mrna	-1			none
2886	ynjH	mrna	-1			none
2887	ynjI	mrna	-1			none
2888	topB	mrna	1221	topB	SL1344_RS06450	exact_lower
2889	selD	mrna	1220	selD	SL1344_RS06445	exact_lower
2890	ydjA	mrna	-1			none
2891	ydjE	mrna	-1			none
2892	ydjF	mrna	-1			none
2893	ydjG	mrna	-1			none
2894	ydjH	mrna	-1			none
2895	ydjI	mrna	-1			none
2896	ydjJ	mrna	-1			none
2897	ydjK	mrna	-1			none
2898	ydjL	mrna	-1			none
2899	yeaC	mrna	-1			none
2900	msrB	mrna	1214	msrB	SL1344_RS06415	exact_lower
2901	yeaE	mrna	-1			none
2902	mipA	mrna	-1			none
2903	yoaI	mrna	1203	yoaI	SL1344_RS06365	exact_lower
2904	nimR	mrna	-1			none
2905	yoaF	mrna	-1			none
2906	yeaQ	mrna	-1			none
2907	yoaG	mrna	-1			none
2908	yeaR	mrna	-1			none
2909	leuE	mrna	1192	leuE	SL1344_RS06305	exact_lower
2910	dmlR	mrna	-1			none
2911	rnd	mrna	1739	rnd	SL1344_RS09070	exact_lower
2912	fadD	mrna	1741	fadD	SL1344_RS09080	exact_lower
2913	yeaY	mrna	-1			none
2914	tsaB	mrna	1743	tsaB	SL1344_RS09090	exact_lower
2915	yoaA	mrna	-1			none
2916	yoaH	mrna	-1			none
2917	yoaE	mrna	1751	yoaE	SL1344_RS09130	exact_lower
2918	yoaL	mrna	-1			none
2919	rlmA	mrna	1758	rlmA	SL1344_RS09165	exact_lower
2920	cspC	mrna	-1			none
2921	yobF	mrna	-1			none
2922	yebO	mrna	-1			none
2923	mgrB	mrna	1763	mgrB	SL1344_RS09190	exact_lower
2924	kdgR	mrna	1765	kdgR	SL1344_RS09200	exact_lower
2925	htpX	mrna	1767	htpX	SL1344_RS09210	exact_lower
2926	prc	mrna	1768	prc	SL1344_RS09215	exact_lower
2927	proQ	mrna	1769	proQ	SL1344_RS09220	exact_lower
2928	msrC	mrna	-1			none
2929	pphA	mrna	1776	pphA	SL1344_RS09255	exact_lower
2930	yebY	mrna	-1			none
2931	yebZ	mrna	-1			none
2932	yobA	mrna	1795	yobA	SL1344_RS09380	exact_lower
2933	ptrB	mrna	1799	ptrB	SL1344_RS09400	exact_lower
2934	yebE	mrna	-1			none
2935	yebF	mrna	1801	yebF	SL1344_RS09410	exact_lower
2936	yebG	mrna	1802	yebG	SL1344_RS09415	exact_lower
2937	eda	mrna	-1			none
2938	edd	mrna	1805	edd	SL1344_RS09430	exact_lower
2939	zwf	mrna	1806	zwf	SL1344_RS09435	exact_lower
2940	lpxM	mrna	1809	lpxM	SL1344_RS09450	exact_lower
2941	mepM	mrna	1810	mepM	SL1344_RS09455	exact_lower
2942	znuA	mrna	1811	znuA	SL1344_RS09460	exact_lower
2943	ruvB	mrna	1814	ruvB	SL1344_RS09475	exact_lower
2944	ruvA	mrna	1815	ruvA	SL1344_RS09480	exact_lower
2945	ruvC	mrna	1817	ruvC	SL1344_RS09495	exact_lower
2946	yebC	mrna	-1			none
2947	nudB	mrna	1819	nudB	SL1344_RS09505	exact_lower
2948	aspS	mrna	1820	aspS	SL1344_RS09510	exact_lower
2949	torZ	mrna	-1			none
2950	torY	mrna	-1			none
2951	cutC	mrna	1826	cutC	SL1344_RS09540	exact_lower
2952	yecM	mrna	-1			none
2953	yecV	mrna	-1			none
2954	flhE	mrna	1831	flhE	SL1344_RS09565	exact_lower
2955	flhA	mrna	1832	flhA	SL1344_RS09570	exact_lower
2956	flhB	mrna	1833	flhB	SL1344_RS09575	exact_lower
2957	cheZ	mrna	1834	cheZ	SL1344_RS09580	exact_lower
2958	cheY	mrna	1835	cheY	SL1344_RS09585	exact_lower
2959	cheB	mrna	1836	cheB	SL1344_RS09590	exact_lower
2960	cheR	mrna	1837	cheR	SL1344_RS09595	exact_lower
2961	tap	mrna	4727	tap	SL1344_RS24170	exact_lower
2962	tar	mrna	1838	tar	SL1344_RS09600	exact_lower
2963	cheW	mrna	1839	cheW	SL1344_RS09605	exact_lower
2964	cheA	mrna	1840	cheA	SL1344_RS09610	exact_lower
2965	motB	mrna	1841	motB	SL1344_RS09615	exact_lower
2966	motA	mrna	1842	motA	SL1344_RS09620	exact_lower
2967	flhC	mrna	1843	flhC	SL1344_RS09625	exact_lower
2968	flhD	mrna	1844	flhD	SL1344_RS09630	exact_lower
2969	insB5	mrna	-1			none
2970	insA5	mrna	-1			none
2971	otsA	mrna	1847	otsA	SL1344_RS09645	exact_lower
2972	otsB	mrna	1848	otsB	SL1344_RS09650	exact_lower
2973	araH	mrna	-1			none
2974	araG	mrna	-1			none
2975	araF	mrna	-1			none
2976	yecJ	mrna	-1			none
2977	azuC	mrna	-1			none
2978	yecH	mrna	-1			none
2979	yecA	mrna	-1			none
2980	pgsA	mrna	1860	pgsA	SL1344_RS09730	exact_lower
2981	uvrC	mrna	1861	uvrC	SL1344_RS09735	exact_lower
2982	uvrY	mrna	1862	uvrY	SL1344_RS09740	exact_lower
2983	sdiA	mrna	1865	sdiA	SL1344_RS09755	exact_lower
2984	tcyN	mrna	1866	tcyN	SL1344_RS09760	exact_lower
2985	tcyL	mrna	1867	tcyL	SL1344_RS09765	exact_lower
2986	dcyD	mrna	1868	dcyD	SL1344_RS09770	exact_lower
2987	tcyJ	mrna	1869	tcyJ	SL1344_RS09775	exact_lower
2988	fliZ	mrna	1870	fliZ	SL1344_RS09780	exact_lower
2989	fliA	mrna	-1			none
2990	fliC	mrna	-1			none
2991	yedD	mrna	1879	yedD	SL1344_RS09825	exact_lower
2992	fliE	mrna	1883	fliE	SL1344_RS09845	exact_lower
2993	dsrB	mrna	1898	dsrB	SL1344_RS09920	exact_lower
2994	dgcQ	mrna	1901	dgcQ	SL1344_RS09935	exact_lower
2995	yodC	mrna	-1			none
2996	yedI	mrna	-1			none
2997	vsr	mrna	-1			none
2998	dcm	mrna	-1			none
2999	yedJ	mrna	-1			none
3000	drpB	mrna	1908	drpB	SL1344_RS09970	exact_lower
3001	hprS	mrna	-1			none
3002	hprR	mrna	1022	hprR	SL1344_RS05385	exact_lower
3003	yeeO	mrna	-1			none
3004	cbl	mrna	-1			none
3005	nac	mrna	-1			none
3006	ldtA	mrna	1976	ldtA	SL1344_RS10375	exact_lower
3007	cobT	mrna	1977	cobT	SL1344_RS10380	exact_lower
3008	cobS	mrna	1978	cobS	SL1344_RS10385	exact_lower
3009	cobU	mrna	1979	cobU	SL1344_RS10390	exact_lower
3010	insH6	mrna	-1			none
3011	insD3	mrna	-1			none
3012	insC3	mrna	-1			none
3013	tmaR	mrna	-1			none
3014	yoeJ	mrna	-1			none
3015	yeeA	mrna	-1			none
3016	sbmC	mrna	2022	sbmC	SL1344_RS10605	exact_lower
3017	dacD	mrna	2023	dacD	SL1344_RS10610	exact_lower
3018	tsuB	mrna	-1			none
3019	tsuA	mrna	-1			none
3020	plaP	mrna	2029	plaP	SL1344_RS10640	exact_lower
3021	yoeI	mrna	2030	yoeI	SL1344_RS27065	exact_lower
3022	yeeY	mrna	-1			none
3023	yeeZ	mrna	-1			none
3024	yoeB	mrna	-1			none
3025	yefM	mrna	-1			none
3026	wzzB	mrna	2042	wzzB	SL1344_RS10695	exact_lower
3027	ugd	mrna	2043	ugd	SL1344_RS10700	exact_lower
3028	gnd	mrna	-1			none
3029	insH7	mrna	-1			none
3030	wbbK	mrna	-1			none
3031	wbbJ	mrna	-1			none
3032	wbbI	mrna	-1			none
3033	wbbH	mrna	-1			none
3034	glf	mrna	-1			none
3035	rfbX	mrna	-1			none
3036	rfbC	mrna	2057	rfbC	SL1344_RS10770	exact_lower
3037	rfbA	mrna	2058	rfbA	SL1344_RS10775	exact_lower
3038	rfbD	mrna	2059	rfbD	SL1344_RS10780	exact_lower
3039	rfbB	mrna	2060	rfbB	SL1344_RS10785	exact_lower
3040	galF	mrna	2061	galF	SL1344_RS10790	exact_lower
3041	wcaM	mrna	2062	wcaM	SL1344_RS10795	exact_lower
3042	wcaL	mrna	2063	wcaL	SL1344_RS10800	exact_lower
3043	wcaK	mrna	2064	wcaK	SL1344_RS10805	exact_lower
3044	wzxC	mrna	2065	wzxC	SL1344_RS10810	exact_lower
3045	wcaJ	mrna	2066	wcaJ	SL1344_RS10815	exact_lower
3046	cpsG	mrna	2067	cpsG	SL1344_RS10820	exact_lower
3047	cpsB	mrna	2068	cpsB	SL1344_RS10825	exact_lower
3048	wcaI	mrna	2069	wcaI	SL1344_RS10830	exact_lower
3049	gmm	mrna	-1			none
3050	fcl	mrna	2071	fcl	SL1344_RS10840	exact_lower
3051	gmd	mrna	2072	gmd	SL1344_RS10845	exact_lower
3052	wcaF	mrna	2073	wcaF	SL1344_RS10850	exact_lower
3053	wcaE	mrna	2074	wcaE	SL1344_RS10855	exact_lower
3054	wcaD	mrna	2075	wcaD	SL1344_RS10860	exact_lower
3055	wcaC	mrna	2076	wcaC	SL1344_RS10865	exact_lower
3056	wcaB	mrna	2077	wcaB	SL1344_RS10870	exact_lower
3057	wcaA	mrna	2078	wcaA	SL1344_RS10875	exact_lower
3058	wzc	mrna	2079	wzc	SL1344_RS10880	exact_lower
3059	wzb	mrna	2080	wzb	SL1344_RS10885	exact_lower
3060	wza	mrna	-1			none
3061	asmA	mrna	2083	asmA	SL1344_RS10900	exact_lower
3062	dcd	mrna	2084	dcd	SL1344_RS10905	exact_lower
3063	udk	mrna	2085	udk	SL1344_RS10910	exact_lower
3064	alkA	mrna	2087	alkA	SL1344_RS10920	exact_lower
3065	yegI	mrna	-1			none
3066	pphC	mrna	-1			none
3067	yegL	mrna	-1			none
3068	ogrK	mrna	-1			none
3069	yegR	mrna	-1			none
3070	gatD	mrna	3232	gatD	SL1344_RS16845	exact_lower
3071	gatB	mrna	3230	gatB	SL1344_RS16835	exact_lower
3072	gatA	mrna	3229	gatA	SL1344_RS16830	exact_lower
3073	gatZ	mrna	3228	gatZ	SL1344_RS16825	exact_lower
3074	gatY	mrna	-1			none
3075	fbaB	mrna	2104	fbaB	SL1344_RS11005	exact_lower
3076	yegW	mrna	-1			none
3077	yegX	mrna	-1			none
3078	thiD	mrna	2109	thiD	SL1344_RS11030	exact_lower
3079	thiM	mrna	2110	thiM	SL1344_RS11035	exact_lower
3080	rcnR	mrna	2996	rcnR	SL1344_RS15640	exact_lower
3081	yehA	mrna	-1			none
3082	yehB	mrna	-1			none
3083	yehD	mrna	2115	yehD	SL1344_RS11060	exact_lower
3084	yehE	mrna	-1			none
3085	mrp	mrna	-1			none
3086	yehS	mrna	-1			none
3087	btsR	mrna	2122	btsR	SL1344_RS11095	exact_lower
3088	btsS	mrna	-1			none
3089	yehW	mrna	-1			none
3090	yehX	mrna	-1			none
3091	yehY	mrna	-1			none
3092	osmF	mrna	-1			none
3093	bglX	mrna	2130	bglX	SL1344_RS11135	exact_lower
3094	pbpG	mrna	2132	pbpG	SL1344_RS11145	exact_lower
3095	yohC	mrna	-1			none
3096	yohF	mrna	-1			none
3097	dusC	mrna	2138	dusC	SL1344_RS11170	exact_lower
3098	mglC	mrna	2152	mglC	SL1344_RS11240	exact_lower
3099	mglA	mrna	2153	mglA	SL1344_RS11245	exact_lower
3100	mglB	mrna	2154	mglB	SL1344_RS11250	exact_lower
3101	galS	mrna	2155	galS	SL1344_RS11255	exact_lower
3102	yeiB	mrna	2156	yeiB	SL1344_RS11260	exact_lower
3103	folE	mrna	2157	folE	SL1344_RS11265	exact_lower
3104	cirA	mrna	2163	cirA	SL1344_RS11295	exact_lower
3105	lysP	mrna	2164	lysP	SL1344_RS11300	exact_lower
3106	yeiE	mrna	-1			none
3107	nupX	mrna	-1			none
3108	rihB	mrna	-1			none
3109	psuT	mrna	-1			none
3110	psuG	mrna	-1			none
3111	fruA	mrna	2168	fruA	SL1344_RS11320	exact_lower
3112	fruK	mrna	2169	fruK	SL1344_RS11325	exact_lower
3113	fruB	mrna	2170	fruB	SL1344_RS11330	exact_lower
3114	yeiW	mrna	-1			none
3115	yejG	mrna	-1			none
3116	bcr	mrna	-1			none
3117	rsuA	mrna	2186	rsuA	SL1344_RS11415	exact_lower
3118	yejK	mrna	2190	yejK	SL1344_RS11435	exact_lower
3119	insH8	mrna	-1			none
3120	ccmH	mrna	-1			none
3121	ccmG	mrna	-1			none
3122	ccmF	mrna	-1			none
3123	ccmE	mrna	2210	ccmE	SL1344_RS11560	exact_lower
3124	ccmD	mrna	2211	ccmD	SL1344_RS11565	exact_lower
3125	ccmC	mrna	-1			none
3126	ccmB	mrna	2213	ccmB	SL1344_RS11575	exact_lower
3127	ccmA	mrna	2214	ccmA	SL1344_RS11580	exact_lower
3128	napC	mrna	2215	napC	SL1344_RS11585	exact_lower
3129	napB	mrna	2216	napB	SL1344_RS11590	exact_lower
3130	napH	mrna	2217	napH	SL1344_RS11595	exact_lower
3131	napG	mrna	2218	napG	SL1344_RS11600	exact_lower
3132	napA	mrna	2219	napA	SL1344_RS11605	exact_lower
3133	napD	mrna	2220	napD	SL1344_RS11610	exact_lower
3134	napF	mrna	2221	napF	SL1344_RS11615	exact_lower
3135	mqo	mrna	-1			none
3136	yojI	mrna	-1			none
3137	alkB	mrna	2224	alkB	SL1344_RS11630	exact_lower
3138	ada	mrna	2225	ada	SL1344_RS11635	exact_lower
3139	ftp	mrna	-1			none
3140	ompC	mrna	1394	ompC	SL1344_RS07320	exact_lower
3141	rcsC	mrna	2230	rcsC	SL1344_RS11660	exact_lower
3142	yfaP	mrna	-1			none
3143	yfaQ	mrna	-1			none
3144	yfaT	mrna	-1			none
3145	yfaA	mrna	-1			none
3146	gyrA	mrna	2231	gyrA	SL1344_RS11665	exact_lower
3147	yfaL	mrna	-1			none
3148	ypaB	mrna	-1			none
3149	yoaM	mrna	-1			none
3150	inaA	mrna	-1			none
3151	glpQ	mrna	2241	glpQ	SL1344_RS11715	exact_lower
3152	glpT	mrna	2242	glpT	SL1344_RS11720	exact_lower
3153	yfaU	mrna	2248	yfaU	SL1344_RS11750	exact_lower
3154	yfaV	mrna	-1			none
3155	rhmD	mrna	2250	rhmD	SL1344_RS11760	exact_lower
3156	yfaX	mrna	-1			none
3157	yfaY	mrna	-1			none
3158	yfaZ	mrna	-1			none
3159	ais	mrna	-1			none
3160	pmrD	mrna	2263	pmrD	SL1344_RS11825	exact_lower
3161	menE	mrna	2264	menE	SL1344_RS11830	exact_lower
3162	menC	mrna	2265	menC	SL1344_RS11835	exact_lower
3163	menB	mrna	2266	menB	SL1344_RS11840	exact_lower
3164	menH	mrna	2267	menH	SL1344_RS11845	exact_lower
3165	menD	mrna	2268	menD	SL1344_RS11850	exact_lower
3166	menF	mrna	2269	menF	SL1344_RS11855	exact_lower
3167	elaB	mrna	2270	elaB	SL1344_RS11860	exact_lower
3168	elaA	mrna	-1			none
3169	yfbK	mrna	-1			none
3170	yfbN	mrna	-1			none
3171	nuoN	mrna	2276	nuoN	SL1344_RS11885	exact_lower
3172	nuoM	mrna	2277	nuoM	SL1344_RS11890	exact_lower
3173	nuoL	mrna	2278	nuoL	SL1344_RS11895	exact_lower
3174	nuoK	mrna	2279	nuoK	SL1344_RS11900	exact_lower
3175	nuoJ	mrna	2280	nuoJ	SL1344_RS11905	exact_lower
3176	nuoI	mrna	2281	nuoI	SL1344_RS11910	exact_lower
3177	nuoH	mrna	2282	nuoH	SL1344_RS11915	exact_lower
3178	nuoG	mrna	2283	nuoG	SL1344_RS11920	exact_lower
3179	nuoF	mrna	2284	nuoF	SL1344_RS11925	exact_lower
3180	nuoE	mrna	2285	nuoE	SL1344_RS11930	exact_lower
3181	nuoC	mrna	2286	nuoC	SL1344_RS11935	exact_lower
3182	nuoB	mrna	2287	nuoB	SL1344_RS11940	exact_lower
3183	nuoA	mrna	2288	nuoA	SL1344_RS11945	exact_lower
3184	lrhA	mrna	2290	lrhA	SL1344_RS11955	exact_lower
3185	yfbS	mrna	-1			none
3186	hxpA	mrna	-1			none
3187	yfbU	mrna	-1			none
3188	yfbV	mrna	2296	yfbV	SL1344_RS11985	exact_lower
3189	yfcD	mrna	2306	yfcD	SL1344_RS12040	exact_lower
3190	yfcE	mrna	2307	yfcE	SL1344_RS12045	exact_lower
3191	yfcF	mrna	2308	yfcF	SL1344_RS12050	exact_lower
3192	rpnB	mrna	-1			none
3193	hisP	mrna	2311	hisP	SL1344_RS12065	exact_lower
3194	hisM	mrna	2312	hisM	SL1344_RS12070	exact_lower
3195	hisQ	mrna	-1			none
3196	hisJ	mrna	2314	hisJ	SL1344_RS12080	exact_lower
3197	argT	mrna	2315	argT	SL1344_RS12085	exact_lower
3198	ubiX	mrna	-1			none
3199	purF	mrna	2322	purF	SL1344_RS12120	exact_lower
3200	cvpA	mrna	2323	cvpA	SL1344_RS12125	exact_lower
3201	dedD	mrna	2324	dedD	SL1344_RS12130	exact_lower
3202	folC	mrna	2325	folC	SL1344_RS12135	exact_lower
3203	accD	mrna	2326	accD	SL1344_RS12140	exact_lower
3204	dedA	mrna	-1			none
3205	truA	mrna	2328	truA	SL1344_RS12150	exact_lower
3206	usg	mrna	-1			none
3207	pdxB	mrna	2330	pdxB	SL1344_RS12160	exact_lower
3208	yfcJ	mrna	-1			none
3209	fabB	mrna	2338	fabB	SL1344_RS12200	exact_lower
3210	yfcL	mrna	-1			none
3211	epmC	mrna	-1			none
3212	yfcA	mrna	-1			none
3213	mepA	mrna	2343	mepA	SL1344_RS12225	exact_lower
3214	aroC	mrna	2344	aroC	SL1344_RS12230	exact_lower
3215	prmB	mrna	2345	prmB	SL1344_RS12235	exact_lower
3216	yfcO	mrna	-1			none
3217	yfcP	mrna	-1			none
3218	yfcQ	mrna	-1			none
3219	yfcR	mrna	-1			none
3220	yfcS	mrna	-1			none
3221	yfcV	mrna	-1			none
3222	sixA	mrna	2347	sixA	SL1344_RS12245	exact_lower
3223	fadJ	mrna	2348	fadJ	SL1344_RS12250	exact_lower
3224	fadI	mrna	2349	fadI	SL1344_RS12255	exact_lower
3225	yfcZ	mrna	-1			none
3226	mlaA	mrna	2352	mlaA	SL1344_RS12270	exact_lower
3227	yodE	mrna	-1			none
3228	yfdK	mrna	-1			none
3229	yfdM	mrna	-1			none
3230	yfdN	mrna	-1			none
3231	dsdC	mrna	3758	dsdC	SL1344_RS19570	exact_lower
3232	emrY	mrna	-1			none
3233	emrK	mrna	-1			none
3234	yfdE	mrna	-1			none
3235	yfdV	mrna	-1			none
3236	oxc	mrna	-1			none
3237	frc	mrna	-1			none
3238	yfdX	mrna	-1			none
3239	yfdY	mrna	-1			none
3240	alaC	mrna	2362	alaC	SL1344_RS12330	exact_lower
3241	fryA	mrna	-1			none
3242	ypdE	mrna	-1			none
3243	ypdF	mrna	-1			none
3244	fryC	mrna	-1			none
3245	fryB	mrna	-1			none
3246	glk	mrna	2363	glk	SL1344_RS12335	exact_lower
3247	mntH	mrna	-1			none
3248	ypeD	mrna	-1			none
3249	pdeA	mrna	-1			none
3250	gltX	mrna	2374	gltX	SL1344_RS12395	exact_lower
3251	xapR	mrna	-1			none
3252	xapB	mrna	-1			none
3253	xapA	mrna	2378	xapA	SL1344_RS12435	exact_lower
3254	yfeR	mrna	-1			none
3255	ypeB	mrna	-1			none
3256	ligA	mrna	2383	ligA	SL1344_RS12460	exact_lower
3257	zipA	mrna	2384	zipA	SL1344_RS12465	exact_lower
3258	pdxK	mrna	2391	pdxK	SL1344_RS12505	exact_lower
3259	cysM	mrna	2396	cysM	SL1344_RS12530	exact_lower
3260	cysA	mrna	2397	cysA	SL1344_RS12535	exact_lower
3261	cysW	mrna	2398	cysW	SL1344_RS12540	exact_lower
3262	cysU	mrna	-1			none
3263	cysP	mrna	2400	cysP	SL1344_RS12550	exact_lower
3264	ucpA	mrna	2401	ucpA	SL1344_RS12555	exact_lower
3265	murR	mrna	-1			none
3266	yfeX	mrna	2402	yfeX	SL1344_RS12560	exact_lower
3267	yfeY	mrna	-1			none
3268	yfeZ	mrna	-1			none
3269	ypeA	mrna	-1			none
3270	eutR	mrna	2410	eutR	SL1344_RS12600	exact_lower
3271	eutK	mrna	2411	eutK	SL1344_RS12605	exact_lower
3272	eutL	mrna	2412	eutL	SL1344_RS12610	exact_lower
3273	eutC	mrna	2413	eutC	SL1344_RS12615	exact_lower
3274	eutB	mrna	2414	eutB	SL1344_RS12620	exact_lower
3275	eutA	mrna	2415	eutA	SL1344_RS12625	exact_lower
3276	eutH	mrna	2416	eutH	SL1344_RS12630	exact_lower
3277	eutG	mrna	2417	eutG	SL1344_RS12635	exact_lower
3278	eutJ	mrna	2418	eutJ	SL1344_RS12640	exact_lower
3279	eutE	mrna	-1			none
3280	eutN	mrna	2420	eutN	SL1344_RS12650	exact_lower
3281	eutM	mrna	2421	eutM	SL1344_RS12655	exact_lower
3282	eutD	mrna	-1			none
3283	eutT	mrna	2423	eutT	SL1344_RS12665	exact_lower
3284	eutQ	mrna	2424	eutQ	SL1344_RS12670	exact_lower
3285	eutP	mrna	2425	eutP	SL1344_RS12675	exact_lower
3286	eutS	mrna	2426	eutS	SL1344_RS12680	exact_lower
3287	maeB	mrna	2428	maeB	SL1344_RS12690	exact_lower
3288	ypfG	mrna	-1			none
3289	nudK	mrna	2433	nudK	SL1344_RS12715	exact_lower
3290	aegA	mrna	2435	aegA	SL1344_RS12725	exact_lower
3291	ypfM	mrna	2438	ypfM	SL1344_RS27115	exact_lower
3292	ypfH	mrna	-1			none
3293	tmcA	mrna	2442	tmcA	SL1344_RS12755	exact_lower
3294	ypfJ	mrna	-1			none
3295	purC	mrna	2444	purC	SL1344_RS12765	exact_lower
3296	bamC	mrna	2445	bamC	SL1344_RS12770	exact_lower
3297	dapA	mrna	2446	dapA	SL1344_RS12775	exact_lower
3298	yfgO	mrna	-1			none
3299	hda	mrna	-1			none
3300	uraA	mrna	2453	uraA	SL1344_RS12815	exact_lower
3301	upp	mrna	2454	upp	SL1344_RS12820	exact_lower
3302	pdeF	mrna	-1			none
3303	guaA	mrna	2464	guaA	SL1344_RS12870	exact_lower
3304	guaB	mrna	2465	guaB	SL1344_RS12875	exact_lower
3305	yfgJ	mrna	-1			none
3306	der	mrna	2472	der	SL1344_RS12915	exact_lower
3307	bamB	mrna	2473	bamB	SL1344_RS12920	exact_lower
3308	yfgM	mrna	-1			none
3309	hisS	mrna	2475	hisS	SL1344_RS12930	exact_lower
3310	ispG	mrna	2476	ispG	SL1344_RS12935	exact_lower
3311	rodZ	mrna	2477	rodZ	SL1344_RS12940	exact_lower
3312	rlmN	mrna	-1			none
3313	ndk	mrna	2479	ndk	SL1344_RS12950	exact_lower
3314	pbpC	mrna	2484	pbpC	SL1344_RS12975	exact_lower
3315	yfhM	mrna	-1			none
3316	sseB	mrna	1321	sseB	SL1344_RS06945	exact_lower
3317	pepB	mrna	2490	pepB	SL1344_RS13000	exact_lower
3318	iscX	mrna	2491	iscX	SL1344_RS13005	exact_lower
3319	fdx	mrna	2492	fdx	SL1344_RS13010	exact_lower
3320	hscA	mrna	2493	hscA	SL1344_RS13015	exact_lower
3321	hscB	mrna	2494	hscB	SL1344_RS13020	exact_lower
3322	iscA	mrna	2495	iscA	SL1344_RS13025	exact_lower
3323	iscU	mrna	2496	iscU	SL1344_RS13030	exact_lower
3324	iscS	mrna	2497	iscS	SL1344_RS13035	exact_lower
3325	iscR	mrna	2498	iscR	SL1344_RS13040	exact_lower
3326	trmJ	mrna	2499	trmJ	SL1344_RS13045	exact_lower
3327	hcaT	mrna	-1			none
3328	hcaR	mrna	-1			none
3329	yphB	mrna	-1			none
3330	yphC	mrna	-1			none
3331	yphD	mrna	-1			none
3332	yphE	mrna	-1			none
3333	yphF	mrna	-1			none
3334	yphG	mrna	-1			none
3335	glyA	mrna	2509	glyA	SL1344_RS13095	exact_lower
3336	glnB	mrna	2515	glnB	SL1344_RS13125	exact_lower
3337	glrR	mrna	2516	glrR	SL1344_RS13130	exact_lower
3338	qseG	mrna	2517	qseG	SL1344_RS13135	exact_lower
3339	glrK	mrna	-1			none
3340	purL	mrna	2519	purL	SL1344_RS13145	exact_lower
3341	tadA	mrna	2522	tadA	SL1344_RS13160	exact_lower
3342	pgpC	mrna	-1			none
3343	shoB	mrna	-1			none
3344	acpS	mrna	2531	acpS	SL1344_RS13205	exact_lower
3345	pdxJ	mrna	2532	pdxJ	SL1344_RS13210	exact_lower
3346	recO	mrna	2533	recO	SL1344_RS13215	exact_lower
3347	era	mrna	2534	era	SL1344_RS13220	exact_lower
3348	rnc	mrna	2535	rnc	SL1344_RS13225	exact_lower
3349	lepB	mrna	2536	lepB	SL1344_RS13230	exact_lower
3350	lepA	mrna	2537	lepA	SL1344_RS13235	exact_lower
3351	rseC	mrna	2597	rseC	SL1344_RS13545	exact_lower
3352	rseB	mrna	2598	rseB	SL1344_RS13550	exact_lower
3353	rseA	mrna	2599	rseA	SL1344_RS13555	exact_lower
3354	rpoE	mrna	2600	rpoE	SL1344_RS13560	exact_lower
3355	rseD	mrna	2601	rseD	SL1344_RS27400	exact_lower
3356	yfiC	mrna	-1			none
3357	yfiE	mrna	-1			none
3358	grcA	mrna	2607	grcA	SL1344_RS13590	exact_lower
3359	yfiF	mrna	-1			none
3360	kgtP	mrna	-1			none
3361	clpB	mrna	2617	clpB	SL1344_RS13660	exact_lower
3362	yfiH	mrna	2618	yfiH	SL1344_RS13665	exact_lower
3363	rluD	mrna	2619	rluD	SL1344_RS13670	exact_lower
3364	tyrA	mrna	2625	tyrA	SL1344_RS13695	exact_lower
3365	aroF	mrna	2626	aroF	SL1344_RS13700	exact_lower
3366	rplS	mrna	2644	rplS	SL1344_RS13785	exact_lower
3367	trmD	mrna	2645	trmD	SL1344_RS13790	exact_lower
3368	rimM	mrna	2646	rimM	SL1344_RS13795	exact_lower
3369	rpsP	mrna	2647	rpsP	SL1344_RS13800	exact_lower
3370	ffh	mrna	2648	ffh	SL1344_RS13805	exact_lower
