idx	name	locus_tag	type	start	end	strand
1675	adhE	SL1344_RS08735	mrna	1799981	1802659	+
1676	tdk	SL1344_RS08740	mrna	1802856	1803473	-
1677	hns	SL1344_RS08745	mrna	1804136	1804549	+
1678	galU	SL1344_RS08750	mrna	1804681	1805589	-
1679	rssB	SL1344_RS08755	mrna	1805792	1806805	-
1680	rssA	SL1344_RS08760	mrna	1806896	1807801	-
1681	SL1344_RS08765	SL1344_RS08765	mrna	1807912	1808370	+
1682	purU	SL1344_RS08770	mrna	1808421	1809263	+
1683	SL1344_RS08785	SL1344_RS08785	mrna	1810579	1812108	-
1684	narI	SL1344_RS08790	mrna	1812350	1813027	-
1685	narJ	SL1344_RS08795	mrna	1813027	1813737	-
1686	narH	SL1344_RS08800	mrna	1813734	1815269	-
1687	SL1344_RS08805	SL1344_RS08805	mrna	1815266	1819009	-
1688	narK	SL1344_RS08810	mrna	1819397	1820794	-
1689	narX	SL1344_RS08815	mrna	1821135	1822931	+
1690	narL	SL1344_RS08820	mrna	1822924	1823574	+
1691	SL1344_RS08825	SL1344_RS08825	mrna	1823575	1824999	-
1692	SL1344_RS08830	SL1344_RS08830	mrna	1825176	1825529	+
1693	chaB	SL1344_RS08835	mrna	1825609	1825839	-
1694	chaA	SL1344_RS08840	mrna	1826106	1827206	+
1695	kdsA	SL1344_RS08845	mrna	1827260	1828114	-
1696	sirB1	SL1344_RS08850	mrna	1828152	1828961	-
1697	sirB2	SL1344_RS08855	mrna	1828965	1829354	-
1698	prmC	SL1344_RS08860	mrna	1829351	1830184	-
1699	prfA	SL1344_RS08865	mrna	1830184	1831266	-
1700	hemA	SL1344_RS08870	mrna	1831307	1832563	-
1701	lolB	SL1344_RS08875	mrna	1832877	1833500	+
1702	ispE	SL1344_RS08880	mrna	1833497	1834348	+
1703	prs	SL1344_RS08885	mrna	1834614	1835561	+
1704	dauA	SL1344_RS08890	mrna	1835686	1837371	+
1705	ychH	SL1344_RS08895	mrna	1837416	1837694	-
1706	pth	SL1344_RS08900	mrna	1837970	1838554	+
1707	ychF	SL1344_RS08905	mrna	1838671	1839762	+
1708	SL1344_RS08910	SL1344_RS08910	mrna	1839921	1841186	-
1709	hyaA	SL1344_RS08915	mrna	1841681	1842799	+
1710	hyaB	SL1344_RS08920	mrna	1842796	1844589	+
1711	hyaC	SL1344_RS08925	mrna	1844608	1845339	+
1712	hyaD	SL1344_RS08930	mrna	1845336	1845932	+
1713	hyaE	SL1344_RS08935	mrna	1845922	1846326	+
1714	SL1344_RS08940	SL1344_RS08940	mrna	1846323	1847171	+
1715	appC	SL1344_RS08945	mrna	1847246	1848790	+
1716	appB	SL1344_RS08950	mrna	1848802	1849938	+
1717	cbdX	SL1344_RS08955	mrna	1849951	1850040	+
1718	SL1344_RS08960	SL1344_RS08960	mrna	1850435	1851709	+
1719	SL1344_RS08965	SL1344_RS08965	mrna	1851923	1853635	+
1720	SL1344_RS08970	SL1344_RS08970	mrna	1853698	1853952	-
1721	ycgR	SL1344_RS08975	mrna	1854121	1854855	+
1722	emtA	SL1344_RS08980	mrna	1854869	1855480	-
1723	ldcA	SL1344_RS08985	mrna	1855651	1856565	+
1724	dadX	SL1344_RS08995	mrna	1858458	1859528	-
1725	SL1344_RS09000	SL1344_RS09000	mrna	1859542	1860840	-
1726	SL1344_RS09005	SL1344_RS09005	mrna	1861163	1862695	+
1727	fadR	SL1344_RS09010	mrna	1862742	1863461	-
1728	nhaB	SL1344_RS09015	mrna	1863681	1865225	+
1729	dsbB	SL1344_RS09020	mrna	1865367	1865897	+
1730	SL1344_RS09025	SL1344_RS09025	mrna	1866006	1866347	+
1731	SL1344_RS09030	SL1344_RS09030	mrna	1866419	1866592	-
1732	SL1344_RS09035	SL1344_RS09035	mrna	1866784	1866921	-
1733	SL1344_RS09040	SL1344_RS09040	mrna	1867273	1867719	-
1734	SL1344_RS09045	SL1344_RS09045	mrna	1867812	1868471	-
1735	SL1344_RS09050	SL1344_RS09050	mrna	1868521	1868814	-
1736	minC	SL1344_RS09055	mrna	1868940	1869647	+
1737	minD	SL1344_RS09060	mrna	1869671	1870483	+
1738	minE	SL1344_RS09065	mrna	1870487	1870753	+
1739	rnd	SL1344_RS09070	mrna	1870875	1872002	-
1740	tnpA	SL1344_RS09075	mrna	1872138	1872596	-
1741	fadD	SL1344_RS09080	mrna	1872787	1874472	-
1742	SL1344_RS09085	SL1344_RS09085	mrna	1874677	1875258	-
1743	tsaB	SL1344_RS09090	mrna	1875330	1876025	-
1744	SL1344_RS09095	SL1344_RS09095	mrna	1876083	1877993	-
1745	SL1344_RS09100	SL1344_RS09100	mrna	1878124	1878468	+
1746	SL1344_RS09105	SL1344_RS09105	mrna	1878474	1878653	-
1747	pabB	SL1344_RS09110	mrna	1878734	1880098	+
1748	SL1344_RS09115	SL1344_RS09115	mrna	1880102	1880680	+
1749	sdaA	SL1344_RS09120	mrna	1880944	1882308	+
1750	SL1344_RS09125	SL1344_RS09125	mrna	1882446	1884047	+
1751	yoaE	SL1344_RS09130	mrna	1884069	1885628	-
1752	SL1344_RS28010	SL1344_RS28010	mrna	1885616	1885948	-
1753	manX	SL1344_RS09140	mrna	1886101	1887069	+
1754	manY	SL1344_RS09145	mrna	1887122	1887922	+
1755	SL1344_RS09150	SL1344_RS09150	mrna	1887935	1888786	+
1756	SL1344_RS09155	SL1344_RS09155	mrna	1888844	1889302	+
1757	mntP	SL1344_RS09160	mrna	1889712	1890278	+
1758	rlmA	SL1344_RS09165	mrna	1890275	1891084	-
1759	ftsI	SL1344_RS09170	mrna	1891150	1892895	-
1760	cspE	SL1344_RS09175	mrna	1893115	1893324	-
1761	SL1344_RS09180	SL1344_RS09180	mrna	1893337	1893480	-
1762	SL1344_RS09185	SL1344_RS09185	mrna	1894129	1894416	-
1763	mgrB	SL1344_RS09190	mrna	1894487	1894630	-
1764	yobH	SL1344_RS09195	mrna	1894788	1895027	+
1765	kdgR	SL1344_RS09200	mrna	1895239	1896030	-
1766	SL1344_RS09205	SL1344_RS09205	mrna	1896206	1897579	+
1767	htpX	SL1344_RS09210	mrna	1897627	1898508	-
1768	prc	SL1344_RS09215	mrna	1898702	1900750	-
1769	proQ	SL1344_RS09220	mrna	1900770	1901456	-
1770	SL1344_RS09225	SL1344_RS09225	mrna	1901554	1902051	-
1771	yebS	SL1344_RS09230	mrna	1902180	1903463	+
1772	SL1344_RS09235	SL1344_RS09235	mrna	1903432	1906065	+
1773	rsmF	SL1344_RS09240	mrna	1906143	1907582	+
1774	SL1344_RS09245	SL1344_RS09245	mrna	1907700	1907936	+
1775	SL1344_RS09250	SL1344_RS09250	mrna	1908047	1908238	+
1776	pphA	SL1344_RS09255	mrna	1908257	1908907	-
1777	SL1344_RS27915	SL1344_RS27915	mrna	1908925	1909140	-
1778	SL1344_RS09260	SL1344_RS09260	mrna	1909131	1909295	-
1779	sopE2	SL1344_RS09265	mrna	1909580	1910302	-
1780	SL1344_RS09270	SL1344_RS09270	mrna	1910986	1911381	+
1781	SL1344_RS09275	SL1344_RS09275	mrna	1911711	1912187	+
1782	SL1344_RS09280	SL1344_RS09280	mrna	1912575	1912994	-
1783	SL1344_RS09290	SL1344_RS09290	mrna	1913799	1913939	+
1784	SL1344_RS09305	SL1344_RS09305	mrna	1917075	1917989	+
1785	SL1344_RS09310	SL1344_RS09310	mrna	1918122	1918280	+
1786	SL1344_RS09315	SL1344_RS09315	mrna	1918290	1918904	+
1787	SL1344_RS28020	SL1344_RS28020	mrna	1919392	1919538	+
1788	SL1344_RS25410	SL1344_RS25410	mrna	1920052	1920177	-
1789	pagK	SL1344_RS09320	mrna	1920747	1920947	+
1790	SL1344_RS09335	SL1344_RS09335	mrna	1922398	1922586	+
1791	SL1344_RS09340	SL1344_RS09340	mrna	1922651	1922818	+
1792	SL1344_RS09345	SL1344_RS09345	mrna	1923075	1923608	-
1793	SL1344_RS09370	SL1344_RS09370	mrna	1925864	1926217	-
1794	copD	SL1344_RS09375	mrna	1926234	1927109	-
1795	yobA	SL1344_RS09380	mrna	1927110	1927484	-
1796	SL1344_RS09385	SL1344_RS09385	mrna	1927622	1927852	+
1797	SL1344_RS09390	SL1344_RS09390	mrna	1927960	1928616	+
1798	exoX	SL1344_RS09395	mrna	1928640	1929338	+
1799	ptrB	SL1344_RS09400	mrna	1929373	1931424	-
1800	SL1344_RS09405	SL1344_RS09405	mrna	1931637	1932296	-
1801	yebF	SL1344_RS09410	mrna	1932390	1932743	-
1802	yebG	SL1344_RS09415	mrna	1932811	1933101	-
1803	purT	SL1344_RS09420	mrna	1933232	1934410	+
1804	kdgA	SL1344_RS09425	mrna	1934510	1935151	-
1805	edd	SL1344_RS09430	mrna	1935189	1937000	-
1806	zwf	SL1344_RS09435	mrna	1937235	1938710	-
1807	SL1344_RS09440	SL1344_RS09440	mrna	1939052	1939921	+
1808	pyk	SL1344_RS09445	mrna	1940045	1941487	+
1809	lpxM	SL1344_RS09450	mrna	1941560	1942531	-
1810	mepM	SL1344_RS09455	mrna	1942648	1943967	-
1811	znuA	SL1344_RS09460	mrna	1943983	1944927	-
1812	znuC	SL1344_RS09465	mrna	1945006	1945761	+
1813	znuB	SL1344_RS09470	mrna	1945758	1946543	+
1814	ruvB	SL1344_RS09475	mrna	1946622	1947632	-
1815	ruvA	SL1344_RS09480	mrna	1947641	1948252	-
1816	SL1344_RS09490	SL1344_RS09490	mrna	1950194	1950793	+
1817	ruvC	SL1344_RS09495	mrna	1950795	1951316	-
1818	SL1344_RS09500	SL1344_RS09500	mrna	1951353	1952093	-
1819	nudB	SL1344_RS09505	mrna	1952123	1952575	-
1820	aspS	SL1344_RS09510	mrna	1952678	1954450	-
1821	SL1344_RS09515	SL1344_RS09515	mrna	1954775	1955341	+
1822	SL1344_RS09520	SL1344_RS09520	mrna	1955338	1956156	+
1823	SL1344_RS09525	SL1344_RS09525	mrna	1956209	1956604	+
1824	cmoA	SL1344_RS09530	mrna	1956645	1957388	+
1825	cmoB	SL1344_RS09535	mrna	1957385	1958356	+
1826	cutC	SL1344_RS09540	mrna	1958592	1959338	-
1827	SL1344_RS09545	SL1344_RS09545	mrna	1959358	1959927	-
1828	argS	SL1344_RS09550	mrna	1960164	1961897	+
1829	mrdA	SL1344_RS09555	mrna	1962086	1963957	+
1830	SL1344_RS09560	SL1344_RS09560	mrna	1964011	1965150	-
1831	flhE	SL1344_RS09565	mrna	1965387	1965779	-
1832	flhA	SL1344_RS09570	mrna	1965779	1967857	-
1833	flhB	SL1344_RS09575	mrna	1967850	1969001	-
1834	cheZ	SL1344_RS09580	mrna	1969195	1969839	-
1835	cheY	SL1344_RS09585	mrna	1969850	1970239	-
1836	cheB	SL1344_RS09590	mrna	1970257	1971306	-
1837	cheR	SL1344_RS09595	mrna	1971303	1972169	-
1838	tar	SL1344_RS09600	mrna	1972323	1973984	-
1839	cheW	SL1344_RS09605	mrna	1974221	1974724	-
1840	cheA	SL1344_RS09610	mrna	1974745	1976760	-
1841	motB	SL1344_RS09615	mrna	1976765	1977694	-
1842	motA	SL1344_RS09620	mrna	1977691	1978578	-
1843	flhC	SL1344_RS09625	mrna	1978703	1979287	-
1844	flhD	SL1344_RS09630	mrna	1979284	1979625	-
1845	SL1344_RS09635	SL1344_RS09635	mrna	1980308	1980424	+
1846	uspC	SL1344_RS09640	mrna	1980421	1980849	+
1847	otsA	SL1344_RS09645	mrna	1980867	1982288	-
1848	otsB	SL1344_RS09650	mrna	1982263	1983066	-
1849	SL1344_RS09660	SL1344_RS09660	mrna	1983700	1984257	-
1850	SL1344_RS09665	SL1344_RS09665	mrna	1984808	1985311	+
1851	SL1344_RS09670	SL1344_RS09670	mrna	1985490	1986128	-
1852	SL1344_RS09675	SL1344_RS09675	mrna	1986384	1986719	+
1853	ftnA	SL1344_RS09680	mrna	1986959	1987456	+
1854	SL1344_RS09685	SL1344_RS09685	mrna	1987502	1987741	-
1855	tyrP	SL1344_RS09690	mrna	1987968	1989179	+
1856	SL1344_RS09695	SL1344_RS09695	mrna	1989254	1989919	-
1857	SL1344_RS09700	SL1344_RS09700	mrna	1990157	1990483	-
1858	SL1344_RS09705	SL1344_RS09705	mrna	1990696	1992135	-
1859	SL1344_RS09710	SL1344_RS09710	mrna	1992348	1992680	-
1860	pgsA	SL1344_RS09730	mrna	1993381	1993929	-
1861	uvrC	SL1344_RS09735	mrna	1993986	1995818	-
1862	uvrY	SL1344_RS09740	mrna	1995815	1996471	-
1863	SL1344_RS09745	SL1344_RS09745	mrna	1996783	1996938	+
1864	SL1344_RS09750	SL1344_RS09750	mrna	1996935	1997159	+
1865	sdiA	SL1344_RS09755	mrna	1997226	1997948	-
1866	tcyN	SL1344_RS09760	mrna	1998180	1998932	-
1867	tcyL	SL1344_RS09765	mrna	1998929	1999597	-
1868	dcyD	SL1344_RS09770	mrna	1999618	2000604	-
1869	tcyJ	SL1344_RS09775	mrna	2000758	2001558	-
1870	fliZ	SL1344_RS09780	mrna	2001705	2002256	-
1871	SL1344_RS09785	SL1344_RS09785	mrna	2002315	2003034	-
1872	tnpA	SL1344_RS09790	mrna	2003303	2003761	-
1873	fliB	SL1344_RS09795	mrna	2003942	2005147	-
1874	SL1344_RS09800	SL1344_RS09800	mrna	2005226	2006713	-
1875	fliD	SL1344_RS09805	mrna	2006970	2008373	+
1876	fliS	SL1344_RS09810	mrna	2008388	2008795	+
1877	fliT	SL1344_RS09815	mrna	2008795	2009163	+
1878	amyA	SL1344_RS09820	mrna	2009235	2010719	+
1879	yedD	SL1344_RS09825	mrna	2010759	2011184	-
1880	yedE	SL1344_RS09830	mrna	2011370	2012575	+
1881	yedF	SL1344_RS09835	mrna	2012572	2012805	+
1882	SL1344_RS09840	SL1344_RS09840	mrna	2013070	2013456	+
1883	fliE	SL1344_RS09845	mrna	2013576	2013890	-
1884	fliF	SL1344_RS09850	mrna	2014107	2015789	+
1885	fliG	SL1344_RS09855	mrna	2015782	2016777	+
1886	fliH	SL1344_RS09860	mrna	2016770	2017477	+
1887	fliI	SL1344_RS09865	mrna	2017477	2018847	+
1888	fliJ	SL1344_RS09870	mrna	2018869	2019312	+
1889	fliK	SL1344_RS09875	mrna	2019309	2020526	+
1890	fliL	SL1344_RS09880	mrna	2020631	2021098	+
1891	fliM	SL1344_RS09885	mrna	2021103	2022107	+
1892	fliN	SL1344_RS09890	mrna	2022104	2022517	+
1893	fliO	SL1344_RS09895	mrna	2022517	2022894	+
1894	fliP	SL1344_RS09900	mrna	2022894	2023631	+
1895	fliQ	SL1344_RS09905	mrna	2023641	2023910	+
1896	fliR	SL1344_RS09910	mrna	2023919	2024713	+
1897	rcsA	SL1344_RS09915	mrna	2024995	2025618	+
1898	dsrB	SL1344_RS09920	mrna	2025657	2025851	-
1899	yodD	SL1344_RS09925	mrna	2025980	2026207	+
1900	SL1344_RS09930	SL1344_RS09930	mrna	2026517	2027332	+
1901	dgcQ	SL1344_RS09935	mrna	2027311	2029023	-
1902	SL1344_RS09940	SL1344_RS09940	mrna	2029188	2029373	-
1903	SL1344_RS09945	SL1344_RS09945	mrna	2029450	2030367	-
1904	yedA	SL1344_RS09950	mrna	2030537	2031457	+
1905	SL1344_RS09955	SL1344_RS09955	mrna	2031446	2031916	-
1906	SL1344_RS09960	SL1344_RS09960	mrna	2031897	2033327	-
1907	SL1344_RS09965	SL1344_RS09965	mrna	2033401	2034096	-
1908	drpB	SL1344_RS09970	mrna	2034188	2034487	-
1909	ompS1	SL1344_RS09975	mrna	2035137	2036333	+
1910	SL1344_RS25455	SL1344_RS25455	mrna	2036594	2036782	-
1911	SL1344_RS09980	SL1344_RS09980	mrna	2036793	2037005	-
1912	SL1344_RS09985	SL1344_RS09985	mrna	2037460	2038728	-
1913	SL1344_RS09990	SL1344_RS09990	mrna	2038731	2039150	-
1914	sseK3	SL1344_RS10000	mrna	2040503	2041510	+
1915	SL1344_RS10005	SL1344_RS10005	mrna	2041795	2042394	-
1916	SL1344_RS10010	SL1344_RS10010	mrna	2042364	2043926	-
1917	SL1344_RS10015	SL1344_RS10015	mrna	2043913	2044500	-
1918	SL1344_RS10030	SL1344_RS10030	mrna	2045576	2045989	-
1919	SL1344_RS10035	SL1344_RS10035	mrna	2045994	2046527	-
1920	SL1344_RS10040	SL1344_RS10040	mrna	2046527	2047585	-
1921	SL1344_RS10045	SL1344_RS10045	mrna	2047582	2048922	-
1922	SL1344_RS10050	SL1344_RS10050	mrna	2048956	2050884	-
1923	SL1344_RS10055	SL1344_RS10055	mrna	2050969	2051295	-
1924	SL1344_RS10060	SL1344_RS10060	mrna	2051292	2051648	-
1925	SL1344_RS10065	SL1344_RS10065	mrna	2051648	2053144	-
1926	SL1344_RS24850	SL1344_RS24850	mrna	2053134	2053298	-
1927	SL1344_RS10070	SL1344_RS10070	mrna	2053302	2053862	-
1928	SL1344_RS10075	SL1344_RS10075	mrna	2053859	2054371	-
1929	SL1344_RS10080	SL1344_RS10080	mrna	2054343	2054747	-
1930	SL1344_RS10085	SL1344_RS10085	mrna	2054744	2055067	-
1931	SL1344_RS10090	SL1344_RS10090	mrna	2055070	2055270	-
1932	SL1344_RS10095	SL1344_RS10095	mrna	2055321	2056526	-
1933	SL1344_RS10100	SL1344_RS10100	mrna	2056541	2057191	-
1934	SL1344_RS10105	SL1344_RS10105	mrna	2057169	2058410	-
1935	ymfR	SL1344_RS10110	mrna	2058410	2058592	-
1936	SL1344_RS10115	SL1344_RS10115	mrna	2058604	2060337	-
1937	SL1344_RS10120	SL1344_RS10120	mrna	2060334	2060828	-
1938	SL1344_RS25470	SL1344_RS25470	mrna	2060954	2061304	-
1939	SL1344_RS10130	SL1344_RS10130	mrna	2061365	2061667	-
1940	SL1344_RS10140	SL1344_RS10140	mrna	2062519	2063004	-
1941	SL1344_RS10145	SL1344_RS10145	mrna	2063001	2063615	-
1942	SL1344_RS10150	SL1344_RS10150	mrna	2063618	2063962	-
1943	SL1344_RS25475	SL1344_RS25475	mrna	2064124	2064558	+
1944	SL1344_RS10155	SL1344_RS10155	mrna	2064488	2064745	-
1945	SL1344_RS10160	SL1344_RS10160	mrna	2064878	2065501	-
1946	SL1344_RS10165	SL1344_RS10165	mrna	2065512	2066501	-
1947	SL1344_RS10170	SL1344_RS10170	mrna	2066509	2067369	-
1948	SL1344_RS10175	SL1344_RS10175	mrna	2067386	2067775	-
1949	SL1344_RS10180	SL1344_RS10180	mrna	2067772	2068665	-
1950	SL1344_RS10185	SL1344_RS10185	mrna	2068665	2069147	-
1951	SL1344_RS10190	SL1344_RS10190	mrna	2069149	2069967	-
1952	SL1344_RS10195	SL1344_RS10195	mrna	2069964	2070188	-
1953	SL1344_RS10200	SL1344_RS10200	mrna	2070185	2071150	-
1954	SL1344_RS10205	SL1344_RS10205	mrna	2071339	2071893	-
1955	SL1344_RS10210	SL1344_RS10210	mrna	2071922	2072146	-
1956	SL1344_RS10215	SL1344_RS10215	mrna	2072244	2072939	+
1957	SL1344_RS10225	SL1344_RS10225	mrna	2073754	2074125	+
1958	SL1344_RS10230	SL1344_RS10230	mrna	2074183	2075010	+
1959	SL1344_RS10235	SL1344_RS10235	mrna	2075147	2075686	+
1960	SL1344_RS10240	SL1344_RS10240	mrna	2075757	2075987	+
1961	SL1344_RS10245	SL1344_RS10245	mrna	2075984	2076499	+
1962	SL1344_RS10250	SL1344_RS10250	mrna	2076496	2077113	+
1963	SL1344_RS10255	SL1344_RS10255	mrna	2077110	2077943	+
1964	SL1344_RS10260	SL1344_RS10260	mrna	2077947	2078516	+
1965	SL1344_RS10265	SL1344_RS10265	mrna	2078556	2078783	+
1966	SL1344_RS10270	SL1344_RS10270	mrna	2078785	2079774	+
1967	mtfA	SL1344_RS10280	mrna	2080066	2080863	+
1968	SL1344_RS10305	SL1344_RS10305	mrna	2082173	2082646	+
1969	SL1344_RS10315	SL1344_RS10315	mrna	2084636	2086330	+
1970	SL1344_RS10320	SL1344_RS10320	mrna	2086387	2088117	+
1971	SL1344_RS27510	SL1344_RS27510	mrna	2088327	2088500	+
1972	SL1344_RS10330	SL1344_RS10330	mrna	2089022	2090476	-
1973	SL1344_RS10335	SL1344_RS10335	mrna	2090522	2090683	+
1974	SL1344_RS10340	SL1344_RS10340	mrna	2090672	2090998	-
1975	SL1344_RS10360	SL1344_RS10360	mrna	2092092	2093549	-
1976	ldtA	SL1344_RS10375	mrna	2094011	2094940	-
1977	cobT	SL1344_RS10380	mrna	2095018	2096088	-
1978	cobS	SL1344_RS10385	mrna	2096115	2096858	-
1979	cobU	SL1344_RS10390	mrna	2096855	2097400	-
1980	SL1344_RS10395	SL1344_RS10395	mrna	2097397	2098917	-
1981	SL1344_RS10400	SL1344_RS10400	mrna	2098914	2099729	-
1982	SL1344_RS10405	SL1344_RS10405	mrna	2099738	2100415	-
1983	SL1344_RS10410	SL1344_RS10410	mrna	2100402	2100683	-
1984	cbiM	SL1344_RS10415	mrna	2100685	2101422	-
1985	SL1344_RS10420	SL1344_RS10420	mrna	2101419	2102132	-
1986	cbiK	SL1344_RS10425	mrna	2102129	2102923	-
1987	SL1344_RS10430	SL1344_RS10430	mrna	2102926	2103717	-
1988	SL1344_RS10435	SL1344_RS10435	mrna	2103714	2104439	-
1989	cbiG	SL1344_RS10440	mrna	2104439	2105494	-
1990	SL1344_RS10445	SL1344_RS10445	mrna	2105475	2106248	-
1991	SL1344_RS10450	SL1344_RS10450	mrna	2106232	2106810	-
1992	SL1344_RS10455	SL1344_RS10455	mrna	2106800	2107405	-
1993	cbiD	SL1344_RS10460	mrna	2107399	2108538	-
1994	SL1344_RS10465	SL1344_RS10465	mrna	2108538	2109170	-
1995	cbiB	SL1344_RS10470	mrna	2109181	2110140	-
1996	SL1344_RS10475	SL1344_RS10475	mrna	2110137	2111516	-
1997	pocR	SL1344_RS10480	mrna	2112114	2113025	-
1998	pduF	SL1344_RS10485	mrna	2113242	2114036	-
1999	pduA	SL1344_RS10490	mrna	2114561	2114845	+
2000	pduB	SL1344_RS10495	mrna	2114842	2115654	+
2001	pduC	SL1344_RS10500	mrna	2115673	2117337	+
2002	pduD	SL1344_RS10505	mrna	2117348	2118022	+
2003	pduE	SL1344_RS10510	mrna	2118037	2118558	+
2004	pduG	SL1344_RS10515	mrna	2118568	2120400	+
2005	pduH	SL1344_RS10520	mrna	2120390	2120740	+
2006	pduJ	SL1344_RS10525	mrna	2120759	2121034	+
2007	pduK	SL1344_RS10530	mrna	2121038	2121520	+
2008	SL1344_RS10535	SL1344_RS10535	mrna	2121520	2122152	+
2009	pduM	SL1344_RS10540	mrna	2122149	2122640	+
2010	pduN	SL1344_RS10545	mrna	2122644	2122919	+
2011	pduO	SL1344_RS10550	mrna	2122929	2123939	+
2012	pduP	SL1344_RS10555	mrna	2123936	2125330	+
2013	pduQ	SL1344_RS10560	mrna	2125342	2126454	+
2014	pduS	SL1344_RS10565	mrna	2126451	2127806	+
2015	pduT	SL1344_RS10570	mrna	2127809	2128363	+
2016	pduU	SL1344_RS10575	mrna	2128363	2128713	+
2017	pduV	SL1344_RS10580	mrna	2128718	2129170	+
2018	pduW	SL1344_RS10585	mrna	2129155	2130369	+
2019	pduX	SL1344_RS10590	mrna	2130463	2131329	+
2020	SL1344_RS10595	SL1344_RS10595	mrna	2131363	2131698	-
2021	SL1344_RS10600	SL1344_RS10600	mrna	2131943	2133001	-
2022	sbmC	SL1344_RS10605	mrna	2133120	2133587	-
2023	dacD	SL1344_RS10610	mrna	2133740	2134912	-
2024	phsC	SL1344_RS10615	mrna	2135036	2135800	-
2025	phsB	SL1344_RS10620	mrna	2135797	2136375	-
2026	phsA	SL1344_RS10625	mrna	2136390	2138666	-
2027	sopA	SL1344_RS10630	mrna	2139285	2141633	+
2028	sbcB	SL1344_RS10635	mrna	2141976	2143406	+
2029	plaP	SL1344_RS10640	mrna	2143542	2144900	-
2030	yoeI	SL1344_RS27065	mrna	2144890	2144952	-
2031	SL1344_RS10645	SL1344_RS10645	mrna	2145186	2146100	-
2032	SL1344_RS10650	SL1344_RS10650	mrna	2146146	2146970	-
2033	hisL	SL1344_RS27070	mrna	2147133	2147183	+
2034	hisG	SL1344_RS10655	mrna	2147330	2148229	+
2035	hisD	SL1344_RS10660	mrna	2148332	2149636	+
2036	hisC	SL1344_RS10665	mrna	2149633	2150712	+
2037	hisB	SL1344_RS10670	mrna	2150709	2151776	+
2038	hisH	SL1344_RS10675	mrna	2151776	2152366	+
2039	hisA	SL1344_RS10680	mrna	2152366	2153103	+
2040	hisF	SL1344_RS10685	mrna	2153085	2153861	+
2041	hisIE	SL1344_RS10690	mrna	2153855	2154466	+
2042	wzzB	SL1344_RS10695	mrna	2154547	2155530	-
2043	ugd	SL1344_RS10700	mrna	2155673	2156839	-
2044	gndA	SL1344_RS10705	mrna	2157076	2158482	-
2045	SL1344_RS10710	SL1344_RS10710	mrna	2158646	2160076	-
2046	rfbK	SL1344_RS10715	mrna	2160148	2161581	-
2047	SL1344_RS10720	SL1344_RS10720	mrna	2161568	2163007	-
2048	rfbN	SL1344_RS10725	mrna	2163008	2163952	-
2049	SL1344_RS10730	SL1344_RS10730	mrna	2163953	2165014	-
2050	rfbV	SL1344_RS10735	mrna	2165334	2166335	-
2051	SL1344_RS10740	SL1344_RS10740	mrna	2166340	2167632	-
2052	rfbJ	SL1344_RS10745	mrna	2167714	2168613	-
2053	rfbH	SL1344_RS10750	mrna	2168641	2169954	-
2054	rfbG	SL1344_RS10755	mrna	2169981	2171060	-
2055	rfbF	SL1344_RS10760	mrna	2171065	2171838	-
2056	SL1344_RS10765	SL1344_RS10765	mrna	2171835	2172827	-
2057	rfbC	SL1344_RS10770	mrna	2172833	2173384	-
2058	rfbA	SL1344_RS10775	mrna	2173385	2174263	-
2059	rfbD	SL1344_RS10780	mrna	2174311	2175210	-
2060	rfbB	SL1344_RS10785	mrna	2175210	2176295	-
2061	galF	SL1344_RS10790	mrna	2176672	2177565	-
2062	wcaM	SL1344_RS10795	mrna	2177743	2179146	-
2063	wcaL	SL1344_RS10800	mrna	2179157	2180377	-
2064	wcaK	SL1344_RS10805	mrna	2180374	2181654	-
2065	wzxC	SL1344_RS10810	mrna	2181676	2183154	-
2066	wcaJ	SL1344_RS10815	mrna	2183287	2184681	-
2067	cpsG	SL1344_RS10820	mrna	2184735	2186105	-
2068	cpsB	SL1344_RS10825	mrna	2186216	2187658	-
2069	wcaI	SL1344_RS10830	mrna	2187655	2188878	-
2070	SL1344_RS10835	SL1344_RS10835	mrna	2188875	2189348	-
2071	fcl	SL1344_RS10840	mrna	2189351	2190316	-
2072	gmd	SL1344_RS10845	mrna	2190319	2191440	-
2073	wcaF	SL1344_RS10850	mrna	2191464	2192018	-
2074	wcaE	SL1344_RS10855	mrna	2192034	2192780	-
2075	wcaD	SL1344_RS10860	mrna	2192793	2194007	-
2076	wcaC	SL1344_RS10865	mrna	2193982	2195199	-
2077	wcaB	SL1344_RS10870	mrna	2195196	2195684	-
2078	wcaA	SL1344_RS10875	mrna	2195687	2196529	-
2079	wzc	SL1344_RS10880	mrna	2196616	2198775	-
2080	wzb	SL1344_RS10885	mrna	2198772	2199221	-
2081	SL1344_RS10890	SL1344_RS10890	mrna	2199227	2200366	-
2082	SL1344_RS10895	SL1344_RS10895	mrna	2201041	2202621	+
2083	asmA	SL1344_RS10900	mrna	2202707	2204563	-
2084	dcd	SL1344_RS10905	mrna	2204602	2205183	-
2085	udk	SL1344_RS10910	mrna	2205274	2205915	-
2086	SL1344_RS10915	SL1344_RS10915	mrna	2206246	2209236	+
2087	alkA	SL1344_RS10920	mrna	2209204	2210073	-
2088	yegD	SL1344_RS10925	mrna	2210207	2211559	+
2089	SL1344_RS27385	SL1344_RS27385	mrna	2211658	2211717	-
